,temperature,rain_1h,snow_1h,clouds_percentage,population_density,hour,_Christmas Day,_Columbus Day,_Independence Day,_Labor Day,_Martin Luther King Jr Day,_Memorial Day,_New Years Day,_None,_State Fair,_Thanksgiving Day,_Veterans Day,_Washingtons Birthday
15921,297.92,0.0,0.0,75,3694,19,0,0,0,0,0,0,0,1,0,0,0,0
20879,275.86,0.0,0.0,90,347,3,0,0,0,0,0,0,0,1,0,0,0,0
3366,254.16,0.0,0.0,2,5100,7,0,0,0,0,0,0,0,1,0,0,0,0
41436,259.88,0.0,0.0,1,502,0,0,0,0,0,0,0,0,1,0,0,0,0
4383,270.8,0.0,0.0,90,5005,9,0,0,0,0,0,0,0,1,0,0,0,0
9997,279.9,0.0,0.0,90,5990,6,0,0,0,0,0,0,0,1,0,0,0,0
46918,285.08,0.0,0.0,1,5766,6,0,0,0,0,0,0,0,1,0,0,0,0
41524,275.42,0.0,0.0,90,5034,12,0,0,0,0,0,0,0,1,0,0,0,0
39377,270.79,0.0,0.0,1,420,3,0,0,0,0,0,0,0,1,0,0,0,0
36742,298.79,0.0,0.0,40,6454,17,0,0,0,0,0,0,0,1,0,0,0,0
11739,266.97,0.0,0.0,64,613,1,0,0,0,0,0,0,0,1,0,0,0,0
25271,296.58,0.0,0.0,90,1254,4,0,0,0,0,0,0,0,1,0,0,0,0
27499,276.955,0.0,0.0,0,745,2,0,0,0,0,0,0,0,1,0,0,0,0
15514,285.86,0.0,0.0,40,3021,5,0,0,0,0,0,0,0,1,0,0,0,0
1196,276.53,0.0,0.0,90,1841,23,0,0,0,0,0,0,0,1,0,0,0,0
8131,294.28,0.0,0.0,32,4848,10,0,0,0,0,0,0,0,1,0,0,0,0
10378,274.15,0.0,0.0,90,2431,21,0,0,0,0,0,0,0,1,0,0,0,0
35262,302.08,0.0,0.0,20,3367,19,0,0,0,0,0,0,0,1,0,0,0,0
38867,273.86,0.0,0.0,90,4114,13,0,0,0,0,0,0,0,1,0,0,0,0
14244,289.04,2.98,0.0,90,1039,23,0,0,0,0,0,0,0,1,0,0,0,0
42324,268.65,0.0,0.0,1,903,4,0,0,0,0,0,0,0,1,0,0,0,0
16606,292.54,1.09,0.0,90,5907,16,0,0,0,0,0,0,0,1,0,0,0,0
8956,286.86,0.0,0.0,90,295,4,0,0,0,0,0,0,0,1,0,0,0,0
47275,294.61,0.25,0.0,90,1529,6,0,0,0,0,0,0,0,1,0,0,0,0
37277,287.15,0.0,0.0,90,1493,22,0,0,0,0,0,0,0,1,0,0,0,0
18494,289.27,0.0,0.0,1,340,3,0,0,0,0,0,0,0,1,0,0,0,0
13148,264.7,0.0,0.0,90,5609,8,0,0,0,0,0,0,0,1,0,0,0,0
32519,281.16,0.0,0.0,90,5394,6,0,0,0,0,0,0,0,1,0,0,0,0
40838,276.22,0.0,0.0,90,4464,14,0,0,0,0,0,0,0,1,0,0,0,0
1288,283.94,0.0,0.0,90,2007,21,0,0,0,0,0,0,0,1,0,0,0,0
4144,259.68,0.0,0.0,75,722,4,0,0,0,0,0,0,0,1,0,0,0,0
4159,272.37,0.0,0.0,75,5836,17,0,0,0,0,0,0,0,1,0,0,0,0
18210,292.71,0.0,0.0,1,2639,16,0,0,0,0,0,0,0,1,0,0,0,0
45188,294.09,0.0,0.0,1,462,1,0,0,0,0,0,0,0,1,0,0,0,0
46269,297.82,0.0,0.0,75,3604,19,0,0,0,0,0,0,0,1,0,0,0,0
42146,266.87,0.0,0.0,40,4819,11,0,0,0,0,0,0,0,1,0,0,0,0
1878,272.12,0.0,0.0,90,4205,14,0,0,0,0,0,0,0,1,0,0,0,0
15275,294.96,0.3,0.0,1,1449,8,0,0,0,0,0,0,0,1,0,0,0,0
13758,283.23,0.0,0.0,75,3685,19,0,0,0,0,0,0,0,1,0,0,0,0
38386,274.22,0.0,0.0,90,5159,8,0,0,0,0,0,0,0,1,0,0,0,0
884,275.08,0.0,0.0,90,1165,7,0,0,0,0,0,0,0,1,0,0,0,0
21525,274.41,0.0,0.0,1,377,3,0,0,0,0,0,0,0,1,0,0,0,0
29752,253.72,0.0,0.0,1,2603,5,0,0,0,0,0,0,0,1,0,0,0,0
14942,294.24,0.25,0.0,1,5101,9,0,0,0,0,0,0,0,1,0,0,0,0
14766,295.87,0.0,0.0,40,842,1,0,0,0,0,0,0,0,1,0,0,0,0
29543,267.22,0.0,0.0,75,4564,13,0,0,0,0,0,0,0,1,0,0,0,0
15229,296.38,0.0,0.0,75,3482,14,0,0,0,0,0,0,0,1,0,0,0,0
14484,285.19,0.25,0.0,75,320,1,0,0,0,0,0,0,0,1,0,0,0,0
17882,301.57,0.0,0.0,1,5379,13,0,0,0,0,0,0,0,1,0,0,0,0
17561,289.57,0.3,0.0,90,6216,17,0,0,0,0,0,0,0,1,0,0,0,0
37213,293.09,0.0,0.0,40,3477,19,0,0,0,0,0,0,0,1,0,0,0,0
25338,296.09,0.0,0.0,20,2953,12,0,0,0,0,0,0,0,1,0,0,0,0
13629,278.51,0.0,0.0,90,3443,10,0,0,0,0,0,0,0,1,0,0,0,0
9585,274.48,0.0,0.0,90,1715,8,0,0,0,0,0,0,0,1,0,0,0,0
7116,295.46,0.0,0.0,92,878,0,0,0,0,0,0,0,0,1,0,0,0,0
48079,281.4,0.0,0.0,1,924,23,0,0,0,0,0,0,0,1,0,0,0,0
35256,300.28,0.0,0.0,75,5023,13,0,0,0,0,0,0,0,1,0,0,0,0
28672,274.82,0.0,0.0,90,2661,5,0,0,0,0,0,0,0,1,0,0,0,0
11034,268.86,0.0,0.0,64,1092,6,0,0,0,0,0,0,0,1,0,0,0,0
16963,298.01,0.0,0.0,1,2872,20,0,0,0,0,0,0,0,1,0,0,0,0
22766,284.47,0.25,0.0,90,513,0,0,0,0,0,0,0,0,1,0,0,0,0
18769,277.38,0.0,0.0,1,1647,7,0,0,0,0,0,0,0,1,0,0,0,0
1839,272.24,0.0,0.0,90,268,1,0,0,0,0,0,0,0,1,0,0,0,0
22499,298.85,0.0,0.0,40,4590,16,0,0,0,0,0,0,0,1,0,0,0,0
16613,292.61,0.53,0.0,90,4746,18,0,0,0,0,0,0,0,1,0,0,0,0
17817,293.36,0.0,0.0,75,4752,13,0,0,0,0,0,0,0,1,0,0,0,0
38223,291.42,0.0,0.0,90,3340,19,0,0,0,0,0,0,0,1,0,0,0,0
27232,287.212,0.0,0.0,0,5226,8,0,0,0,0,0,0,0,1,0,0,0,0
22353,264.62,0.0,0.0,40,1539,6,0,0,0,0,0,0,0,1,0,0,0,0
22305,276.86,0.0,0.0,90,4994,11,0,0,0,0,0,0,0,1,0,0,0,0
9349,290.52,0.0,0.0,0,4769,18,0,0,0,0,0,0,0,1,0,0,0,0
38137,293.14,0.0,0.0,1,5875,15,0,0,0,0,0,0,0,1,0,0,0,0
41544,255.28,0.0,0.0,1,6444,7,0,0,0,0,0,0,0,1,0,0,0,0
5294,273.35,0.0,0.0,90,5616,15,0,0,0,0,0,0,0,1,0,0,0,0
19942,275.08,0.0,0.0,1,1966,23,0,0,0,0,0,0,0,1,0,0,0,0
4732,272.36,0.0,0.0,1,5358,14,0,0,0,0,0,0,0,1,0,0,0,0
8654,301.1,0.0,0.0,0,3202,20,0,0,0,0,0,0,0,1,0,0,0,0
43796,288.15,0.0,0.0,75,393,1,0,0,0,0,0,0,0,1,0,0,0,0
15735,291.84,6.1,0.0,90,2679,5,0,0,0,0,0,0,0,1,0,0,0,0
8891,301.15,0.0,0.0,1,5832,15,0,0,0,0,0,0,0,1,0,0,0,0
946,279.02,0.0,0.0,90,2450,20,0,0,0,0,0,0,0,1,0,0,0,0
47916,290.84,4.79,0.0,90,5257,15,0,0,0,0,0,0,0,1,0,0,0,0
36054,291.93,0.0,0.0,1,4938,9,0,0,0,0,0,0,0,1,0,0,0,0
13932,278.56,0.0,0.0,1,527,1,0,0,0,0,0,0,0,1,0,0,0,0
8170,286.17,0.0,0.0,44,438,3,0,0,0,0,0,0,0,1,0,0,0,0
5491,271.29,0.0,0.0,1,276,2,0,0,0,0,0,0,0,1,0,0,0,0
20275,266.73,0.0,0.05,90,363,1,0,0,0,0,0,0,0,1,0,0,0,0
31198,276.09,0.0,0.0,1,869,4,0,0,0,0,0,0,0,1,0,0,0,0
30141,272.15,0.0,0.0,90,4778,9,0,0,0,0,0,0,0,1,0,0,0,0
7285,300.46,0.25,0.0,12,3147,20,0,0,0,0,0,0,0,1,0,0,0,0
196,282.6,0.0,0.0,81,1037,23,0,0,0,0,0,0,0,1,0,0,0,0
9925,277.96,0.0,0.0,64,333,3,0,0,0,0,0,0,0,1,0,0,0,0
30584,269.36,0.0,0.0,1,4323,12,0,0,0,0,0,0,0,1,0,0,0,0
28784,273.21,0.0,0.0,40,5121,15,0,0,0,0,0,0,0,1,0,0,0,0
7275,298.01,0.0,0.0,0,5274,9,0,0,0,0,0,0,0,1,0,0,0,0
1592,271.81,0.0,0.0,90,588,2,0,0,0,0,0,0,0,1,0,0,0,0
28580,281.95,0.0,0.0,90,2609,5,0,0,0,0,0,0,0,1,0,0,0,0
32327,281.15,0.0,0.0,90,4523,9,0,0,0,0,0,0,0,1,0,0,0,0
34795,290.59,0.0,0.0,75,4651,12,0,0,0,0,0,0,0,1,0,0,0,0
40611,251.09,0.0,0.0,5,4055,21,0,0,0,0,0,0,0,1,0,0,0,0
23848,287.8,0.0,0.0,20,6442,7,0,0,0,0,0,0,0,1,0,0,0,0
29048,262.75,0.0,0.0,40,930,23,0,0,0,0,0,0,0,1,0,0,0,0
8992,288.5,0.0,0.0,90,4489,10,0,0,0,0,0,0,0,1,0,0,0,0
12153,256.58,0.0,0.0,1,4169,18,0,0,0,0,0,0,0,1,0,0,0,0
36474,290.69,0.0,0.0,75,833,4,0,0,0,0,0,0,0,1,0,0,0,0
34450,292.88,0.0,0.0,1,658,0,0,0,0,0,0,0,0,1,0,0,0,0
41665,266.29,0.0,0.0,90,4844,7,0,0,0,0,0,0,0,1,0,0,0,0
35088,294.95,0.0,0.0,1,818,4,0,0,0,0,0,0,0,1,0,0,0,0
8876,299.04,0.0,0.0,32,6400,17,0,0,0,0,0,0,0,1,0,0,0,0
19275,281.15,0.0,0.0,90,314,3,0,0,0,0,0,0,0,1,0,0,0,0
27913,280.82,0.0,0.0,1,322,3,0,0,0,0,0,0,0,1,0,0,0,0
30307,275.08,0.0,0.0,90,530,2,0,0,0,0,0,0,0,1,0,0,0,0
44011,283.86,0.0,0.0,90,2436,22,0,0,0,0,0,0,0,1,0,0,0,0
47033,291.09,1.02,0.0,90,1837,6,0,0,0,0,0,0,0,1,0,0,0,0
36605,290.79,0.0,0.0,90,3047,23,0,0,0,0,0,0,0,1,0,0,0,0
35423,293.84,0.0,0.0,90,622,0,0,0,0,0,0,0,0,1,0,0,0,0
34722,296.22,0.0,0.0,1,2157,22,0,0,0,0,0,0,0,1,0,0,0,0
43542,279.66,0.0,0.0,1,248,2,0,0,0,0,0,0,0,1,0,0,0,0
27795,279.88,0.0,0.0,75,5410,9,0,0,0,0,0,0,0,1,0,0,0,0
34688,294.58,0.0,0.0,40,4849,13,0,0,0,0,0,0,0,1,0,0,0,0
43316,271.0,0.0,0.0,90,2205,13,0,0,0,0,0,0,0,1,0,0,0,0
7852,288.32,7.11,0.0,0,4916,9,0,0,0,0,0,0,0,1,0,0,0,0
20143,273.57,0.0,0.0,90,6310,16,0,0,0,0,0,0,0,1,0,0,0,0
47103,301.24,1.78,0.0,20,3688,18,0,0,0,0,0,0,0,1,0,0,0,0
13499,279.04,0.0,0.0,1,502,0,0,0,0,0,0,0,0,1,0,0,0,0
24934,291.806,0.0,0.0,36,834,4,0,0,0,0,0,0,0,1,0,0,0,0
31809,274.78,0.0,0.0,1,719,0,0,0,0,0,0,0,0,1,0,0,0,0
17264,291.54,0.0,0.0,1,5703,7,0,0,0,0,0,0,0,1,0,0,0,0
32440,271.02,0.0,0.0,1,806,4,0,0,0,0,0,0,0,1,0,0,0,0
19350,280.69,0.0,0.0,90,5475,12,0,0,0,0,0,0,0,1,0,0,0,0
21350,262.35,0.0,0.0,40,2741,5,0,0,0,0,0,0,0,1,0,0,0,0
36256,295.15,0.0,0.0,75,2802,20,0,0,0,0,0,0,0,1,0,0,0,0
25897,290.87,0.0,0.0,1,3182,10,0,0,0,0,0,0,0,1,0,0,0,0
38013,279.75,0.0,0.0,75,3047,8,0,0,0,0,0,0,0,1,0,0,0,0
8398,295.3,0.0,0.0,40,3275,20,0,0,0,0,0,0,0,1,0,0,0,0
19897,274.22,0.0,0.0,1,335,1,0,0,0,0,0,0,0,1,0,0,0,0
18698,283.41,0.0,0.0,1,2997,20,0,0,0,0,0,0,0,1,0,0,0,0
11725,272.15,0.0,0.0,64,4880,16,0,0,0,0,0,0,0,1,0,0,0,0
25801,303.02,0.0,0.0,0,5219,15,0,0,0,0,0,0,0,1,0,0,0,0
26155,302.21,0.0,0.0,40,5576,17,0,0,0,0,0,0,0,1,0,0,0,0
45432,302.87,0.0,0.0,1,1423,0,0,0,0,0,0,0,0,1,0,0,0,0
25055,297.888,0.0,0.0,0,2987,5,0,0,0,0,0,0,0,1,0,0,0,0
7258,303.25,0.0,0.0,12,6337,16,0,0,0,0,0,0,0,1,0,0,0,0
12472,257.92,0.0,0.0,1,309,1,0,0,0,0,0,0,0,1,0,0,0,0
36022,285.93,0.0,0.0,1,2878,5,0,0,0,0,0,0,0,1,0,0,0,0
8157,296.56,0.0,0.0,12,4574,14,0,0,0,0,0,0,0,1,0,0,0,0
19274,281.44,0.0,0.0,1,779,1,0,0,0,0,0,0,0,1,0,0,0,0
8175,287.17,0.0,0.0,0,1753,8,0,0,0,0,0,0,0,1,0,0,0,0
32190,282.88,0.0,0.0,90,6513,17,0,0,0,0,0,0,0,1,0,0,0,0
46711,299.75,0.0,0.0,75,3423,19,0,0,0,0,0,0,0,1,0,0,0,0
21790,285.94,0.0,0.0,90,5721,15,0,0,0,0,0,0,0,1,0,0,0,0
45015,294.87,0.0,0.0,90,4494,12,0,0,0,0,0,0,0,1,0,0,0,0
43678,293.29,0.0,0.0,1,3903,18,0,0,0,0,0,0,0,1,0,0,0,0
47670,294.51,0.0,0.0,1,377,3,0,0,0,0,0,0,0,1,0,0,0,0
30861,258.22,0.0,0.0,1,914,4,0,0,0,0,0,0,0,1,0,0,0,0
47194,286.01,0.25,0.0,40,5421,9,0,0,0,0,0,0,0,1,0,0,0,0
23790,285.91,0.0,0.0,1,488,5,0,0,0,0,0,0,0,1,0,0,0,0
45394,298.57,0.0,0.0,5,4678,10,0,0,0,0,0,0,0,1,0,0,0,0
3833,270.0,0.0,0.0,90,4588,16,0,0,0,0,0,0,0,1,0,0,0,0
37636,285.72,0.0,0.0,90,803,4,0,0,0,0,0,0,0,1,0,0,0,0
36849,299.21,0.0,0.0,40,4699,15,0,0,0,0,0,0,0,1,0,0,0,0
24317,293.44,0.0,0.0,0,374,3,0,0,0,0,0,0,0,1,0,0,0,0
5675,276.07,0.0,0.0,75,5155,9,0,0,0,0,0,0,0,1,0,0,0,0
34524,291.29,0.0,0.0,1,2890,5,0,0,0,0,0,0,0,1,0,0,0,0
35098,300.4,0.0,0.0,1,4723,13,0,0,0,0,0,0,0,1,0,0,0,0
16250,294.15,0.0,0.0,1,2322,9,0,0,0,0,0,0,0,1,0,0,0,0
29242,250.84,0.0,0.0,1,2311,22,0,0,0,0,0,0,0,1,0,0,0,0
14332,284.9,0.0,0.0,8,3231,20,0,0,0,0,0,0,0,1,0,0,0,0
8937,287.13,0.0,0.0,90,2939,20,0,0,0,0,0,0,0,1,0,0,0,0
20978,270.65,0.0,0.0,90,2827,5,0,0,0,0,0,0,0,1,0,0,0,0
32443,270.42,0.0,0.0,1,6577,7,0,0,0,0,0,0,0,1,0,0,0,0
4337,272.4,0.0,0.0,90,3572,19,0,0,0,0,0,0,0,1,0,0,0,0
36635,289.36,0.0,0.0,90,4138,10,0,0,0,0,0,0,0,1,0,0,0,0
20405,261.23,0.0,0.0,75,4637,9,0,0,0,0,0,0,0,1,0,0,0,0
11964,256.97,0.0,0.0,1,2891,21,0,0,0,0,0,0,0,1,0,0,0,0
23520,298.94,0.0,0.0,1,3895,18,0,0,0,0,0,0,0,1,0,0,0,0
34052,287.33,0.0,0.0,40,1968,8,0,0,0,0,0,0,0,1,0,0,0,0
29858,252.22,0.0,0.0,1,781,5,0,0,0,0,0,0,0,1,0,0,0,0
6077,291.08,0.0,0.0,1,475,1,0,0,0,0,0,0,0,1,0,0,0,0
24591,288.14,0.0,0.0,40,4560,9,0,0,0,0,0,0,0,1,0,0,0,0
17160,294.68,4.38,0.0,90,3039,21,0,0,0,0,0,0,0,1,0,0,0,0
34220,296.88,0.0,0.0,1,900,2,0,0,0,0,0,0,0,1,0,0,0,0
14287,282.61,0.25,0.0,90,542,0,0,0,0,0,0,0,0,1,0,0,0,0
20435,270.59,0.0,0.0,90,475,3,0,0,0,0,0,0,0,1,0,0,0,0
32388,279.11,0.0,0.0,1,678,0,0,0,0,0,0,0,0,1,0,0,0,0
14188,278.43,0.0,0.0,1,385,4,0,0,0,0,0,0,0,1,0,0,0,0
32671,290.15,0.0,0.0,90,5557,17,0,0,0,0,0,0,0,1,0,0,0,0
44173,301.55,0.0,0.0,40,3647,19,0,0,0,0,0,0,0,1,0,0,0,0
4613,270.09,0.0,0.0,1,440,1,0,0,0,0,0,0,0,1,0,0,0,0
37079,291.57,0.0,0.0,1,1382,22,0,0,0,0,0,0,0,1,0,0,0,0
8620,292.71,0.0,0.0,0,2633,22,0,0,0,0,0,0,0,1,0,0,0,0
26839,290.49,0.0,0.0,92,1604,23,0,0,0,0,0,0,0,1,0,0,0,0
46553,296.02,0.0,0.0,1,482,1,0,0,0,0,0,0,0,1,0,0,0,0
12995,272.97,0.0,0.0,90,1054,23,0,0,0,0,0,0,0,1,0,0,0,0
14209,286.69,0.5,0.0,90,2568,22,0,0,0,0,0,0,0,1,0,0,0,0
40509,275.29,0.0,0.0,90,2642,20,0,0,0,0,0,0,0,1,0,0,0,0
11781,259.02,0.0,0.0,64,733,6,0,0,0,0,0,0,0,1,0,0,0,0
15485,291.16,0.0,0.0,12,1309,23,0,0,0,0,0,0,0,1,0,0,0,0
16103,289.97,0.0,0.0,1,5700,6,0,0,0,0,0,0,0,1,0,0,0,0
26035,287.46,0.0,0.0,1,5732,8,0,0,0,0,0,0,0,1,0,0,0,0
47217,285.24,0.25,0.0,40,5886,6,0,0,0,0,0,0,0,1,0,0,0,0
37022,293.36,0.0,0.0,1,4497,13,0,0,0,0,0,0,0,1,0,0,0,0
14783,294.54,0.54,0.0,40,3881,18,0,0,0,0,0,0,0,1,0,0,0,0
27730,287.153,0.0,0.0,92,3455,18,0,0,0,0,0,0,0,1,0,0,0,0
24056,289.79,10.05,0.0,68,5361,6,0,0,0,0,0,0,0,1,0,0,0,0
17701,288.59,0.0,0.0,90,1037,23,0,0,0,0,0,0,0,1,0,0,0,0
18550,290.83,0.0,0.0,90,5217,9,0,0,0,0,0,0,0,1,0,0,0,0
33151,280.75,0.0,0.0,40,5727,14,0,0,0,0,0,0,0,1,0,0,0,0
25671,293.77,0.0,0.0,92,2864,5,0,0,0,0,0,0,0,1,0,0,0,0
47313,293.77,3.94,0.0,90,3571,10,0,0,0,0,0,0,0,1,0,0,0,0
10307,274.07,1.02,0.0,64,3611,18,0,0,0,0,0,0,0,1,0,0,0,0
34507,303.42,0.0,0.0,75,3321,19,0,0,0,0,0,0,0,1,0,0,0,0
28092,273.58,0.0,0.0,75,888,4,0,0,0,0,0,0,0,1,0,0,0,0
38145,284.15,0.0,0.0,1,1797,23,0,0,0,0,0,0,0,1,0,0,0,0
26274,287.59,0.0,0.0,1,677,5,0,0,0,0,0,0,0,1,0,0,0,0
25039,294.942,0.0,0.0,92,4341,13,0,0,0,0,0,0,0,1,0,0,0,0
18518,291.92,0.51,0.0,90,2853,20,0,0,0,0,0,0,0,1,0,0,0,0
5503,282.69,0.0,0.0,40,5738,14,0,0,0,0,0,0,0,1,0,0,0,0
17883,301.66,0.0,0.0,1,5677,14,0,0,0,0,0,0,0,1,0,0,0,0
29723,273.02,0.0,0.0,90,400,2,0,0,0,0,0,0,0,1,0,0,0,0
14437,287.48,0.0,0.0,75,2815,5,0,0,0,0,0,0,0,1,0,0,0,0
22420,279.15,0.0,0.0,90,689,0,0,0,0,0,0,0,0,1,0,0,0,0
35889,290.51,0.0,0.0,90,390,3,0,0,0,0,0,0,0,1,0,0,0,0
14685,293.08,0.51,0.0,90,6527,16,0,0,0,0,0,0,0,1,0,0,0,0
45598,299.02,0.0,0.0,1,2713,20,0,0,0,0,0,0,0,1,0,0,0,0
10256,266.68,0.0,0.0,64,475,5,0,0,0,0,0,0,0,1,0,0,0,0
45762,301.36,0.0,0.0,90,4891,12,0,0,0,0,0,0,0,1,0,0,0,0
32441,270.84,0.0,0.0,1,2599,5,0,0,0,0,0,0,0,1,0,0,0,0
8061,290.4,0.51,0.0,64,287,2,0,0,0,0,0,0,0,1,0,0,0,0
16630,291.99,0.3,0.0,90,403,3,0,0,0,0,0,0,0,1,0,0,0,0
45999,291.51,0.0,0.0,90,360,2,0,0,0,0,0,0,0,1,0,0,0,0
28566,279.75,0.0,0.0,90,454,0,0,0,0,0,0,0,0,1,0,0,0,0
31865,272.33,0.0,0.0,1,1154,7,0,0,0,0,0,0,0,1,0,0,0,0
5079,270.79,0.0,0.0,90,1402,6,0,0,0,0,0,0,0,1,0,0,0,0
31004,270.536,0.0,0.0,0,322,3,0,0,0,0,0,0,0,1,0,0,0,0
745,277.58,0.0,0.0,90,4771,12,0,0,0,0,0,0,0,1,0,0,0,0
4554,274.46,0.0,0.0,1,4895,13,0,0,0,0,0,0,0,1,0,0,0,0
19165,285.15,0.0,0.0,90,3157,19,0,0,0,0,0,0,0,1,0,0,0,0
46629,303.28,0.0,0.0,90,4134,17,0,0,0,0,0,0,0,1,0,0,0,0
23694,290.92,0.0,0.0,90,5597,16,0,0,0,0,0,0,0,1,0,0,0,0
19237,279.51,0.0,0.0,90,306,2,0,0,0,0,0,0,0,1,0,0,0,0
24793,291.24,0.0,0.0,1,1376,0,0,0,0,0,0,0,0,1,0,0,0,0
38764,270.15,0.0,0.0,1,5926,8,0,0,0,0,0,0,0,1,0,0,0,0
33571,292.4,0.0,0.0,40,2864,22,0,0,0,0,0,0,0,1,0,0,0,0
40359,249.79,0.0,0.0,1,335,3,0,0,0,0,0,0,0,1,0,0,0,0
7714,297.11,0.0,0.0,0,5294,9,0,0,0,0,0,0,0,1,0,0,0,0
45566,297.62,0.0,0.0,90,3070,15,0,0,0,0,0,0,0,1,0,0,0,0
32086,274.94,0.0,0.0,90,1150,7,0,0,0,0,0,0,0,1,0,0,0,0
28316,274.4,0.0,0.0,90,4459,13,0,0,0,0,0,0,0,1,0,0,0,0
32528,279.36,0.0,0.0,90,5017,14,0,0,0,0,0,0,0,1,0,0,0,0
19946,275.48,0.0,0.0,90,2029,7,0,0,0,0,0,0,0,1,0,0,0,0
4522,270.59,0.0,0.0,90,6581,7,0,0,0,0,0,0,0,1,0,0,0,0
1662,272.45,0.0,0.0,1,291,3,0,0,0,0,0,0,0,1,0,0,0,0
23487,290.31,0.0,0.0,75,5293,9,0,0,0,0,0,0,0,1,0,0,0,0
4008,267.99,0.0,0.0,90,379,3,0,0,0,0,0,0,0,1,0,0,0,0
46176,288.58,0.0,0.0,1,6299,7,0,0,0,0,0,0,0,1,0,0,0,0
35303,287.15,0.0,0.0,90,6576,7,0,0,0,0,0,0,0,1,0,0,0,0
26680,287.83,0.0,0.0,40,704,5,0,0,0,0,0,0,0,1,0,0,0,0
40419,270.79,0.0,0.0,75,4082,15,0,0,0,0,0,0,0,1,0,0,0,0
6150,286.52,0.0,0.0,90,1120,7,0,0,0,0,0,0,0,1,0,0,0,0
42460,274.75,0.0,0.0,90,3231,22,0,0,0,0,0,0,0,1,0,0,0,0
7113,300.99,0.0,0.0,32,6065,17,0,0,0,0,0,0,0,1,0,0,0,0
34982,295.61,0.0,0.0,75,3551,19,0,0,0,0,0,0,0,1,0,0,0,0
2422,263.81,0.0,0.0,20,4920,13,0,0,0,0,0,0,0,1,0,0,0,0
10966,265.41,0.0,0.0,64,2735,17,0,0,0,0,0,0,0,1,0,0,0,0
19236,279.51,0.0,0.0,90,668,0,0,0,0,0,0,0,0,1,0,0,0,0
34645,293.02,0.0,0.0,40,2755,21,0,0,0,0,0,0,0,1,0,0,0,0
20852,269.28,0.0,0.0,90,4148,11,0,0,0,0,0,0,0,1,0,0,0,0
26840,290.38,0.0,0.0,92,1089,0,0,0,0,0,0,0,0,1,0,0,0,0
7658,297.92,0.0,0.0,8,794,1,0,0,0,0,0,0,0,1,0,0,0,0
34084,294.09,0.0,0.0,75,3664,16,0,0,0,0,0,0,0,1,0,0,0,0
41450,260.54,0.0,0.0,75,4998,14,0,0,0,0,0,0,0,1,0,0,0,0
4994,273.08,0.0,0.0,90,3069,8,0,0,0,0,0,0,0,1,0,0,0,0
31009,272.061,0.0,0.0,24,6003,8,0,0,0,0,0,0,0,1,0,0,0,0
19487,277.15,0.0,0.0,5,842,6,0,0,0,0,0,0,0,1,0,0,0,0
7603,299.06,0.0,0.0,0,6076,17,0,0,0,0,0,0,0,1,0,0,0,0
29366,272.23,0.0,0.0,1,463,1,0,0,0,0,0,0,0,1,0,0,0,0
48081,280.89,0.0,0.0,1,358,1,0,0,0,0,0,0,0,1,0,0,0,0
1737,267.8,0.0,0.0,1,2788,20,0,0,0,0,0,0,0,1,0,0,0,0
9379,295.83,0.0,0.0,1,4891,13,0,0,0,0,0,0,0,1,0,0,0,0
44158,289.66,0.0,0.0,40,929,4,0,0,0,0,0,0,0,1,0,0,0,0
32597,279.62,0.0,0.0,90,5090,9,0,0,0,0,0,0,0,1,0,0,0,0
944,278.87,0.0,0.0,90,2835,19,0,0,0,0,0,0,0,1,0,0,0,0
40338,252.14,0.0,0.0,1,5323,6,0,0,0,0,0,0,0,1,0,0,0,0
41567,268.08,0.0,0.0,40,1226,6,0,0,0,0,0,0,0,1,0,0,0,0
9490,282.62,0.51,0.0,92,4833,18,0,0,0,0,0,0,0,1,0,0,0,0
18833,276.11,0.0,0.0,1,6054,7,0,0,0,0,0,0,0,1,0,0,0,0
26255,292.02,0.0,0.0,1,4735,10,0,0,0,0,0,0,0,1,0,0,0,0
15243,293.69,0.0,0.0,1,1452,7,0,0,0,0,0,0,0,1,0,0,0,0
20671,249.29,0.0,0.0,1,2857,10,0,0,0,0,0,0,0,1,0,0,0,0
28731,275.78,0.0,0.0,90,4743,12,0,0,0,0,0,0,0,1,0,0,0,0
2208,269.2,0.0,0.0,90,6135,16,0,0,0,0,0,0,0,1,0,0,0,0
9078,296.13,0.0,0.0,1,4883,16,0,0,0,0,0,0,0,1,0,0,0,0
34509,302.02,0.0,0.0,40,2964,21,0,0,0,0,0,0,0,1,0,0,0,0
14186,278.88,0.0,0.0,1,439,3,0,0,0,0,0,0,0,1,0,0,0,0
29795,254.59,0.0,0.0,40,4344,18,0,0,0,0,0,0,0,1,0,0,0,0
20578,253.29,0.0,0.0,1,2577,5,0,0,0,0,0,0,0,1,0,0,0,0
22439,286.41,0.0,0.0,1,1993,22,0,0,0,0,0,0,0,1,0,0,0,0
40293,261.72,0.0,0.0,90,4698,14,0,0,0,0,0,0,0,1,0,0,0,0
1647,280.65,0.0,0.0,90,3938,17,0,0,0,0,0,0,0,1,0,0,0,0
16624,292.42,0.0,0.0,90,2187,22,0,0,0,0,0,0,0,1,0,0,0,0
34690,296.15,0.0,0.0,40,5561,15,0,0,0,0,0,0,0,1,0,0,0,0
31442,267.37,0.0,0.0,5,3225,21,0,0,0,0,0,0,0,1,0,0,0,0
